runId,found,totalTimeMs,fitness,heuristic,nbWires,nbComparators,limit,SUBSUMPTION,FITNESS_RANDOM,VARIANCE_RANDOM
5,1,235,FitnessBad0,Greedy,12,39,300,false,true,false
5,1,538,FitnessBad0,Greedy,13,45,300,false,true,false
5,1,1153,FitnessBad0,Greedy,14,51,300,false,true,false
5,0,2212,FitnessBad0,Greedy,15,56,300,false,true,false
5,1,6189,FitnessBad0,Greedy,16,60,300,false,true,false
6,1,8,FitnessBad0,Greedy,8,19,300,false,true,false
6,1,38,FitnessBad0,Greedy,9,25,300,false,true,false
6,1,216,FitnessBad0,Greedy,11,35,300,false,true,false
6,1,235,FitnessBad0,Greedy,12,39,300,false,true,false
6,1,539,FitnessBad0,Greedy,13,45,300,false,true,false
6,0,1165,FitnessBad0,Greedy,14,51,300,false,true,false
6,1,2120,FitnessBad0,Greedy,15,56,300,false,true,false
6,1,6372,FitnessBad0,Greedy,16,60,300,false,true,false
7,1,9,FitnessBad0,Greedy,8,19,300,false,true,false
7,1,37,FitnessBad0,Greedy,9,25,300,false,true,false
7,1,202,FitnessBad0,Greedy,11,35,300,false,true,false
7,1,242,FitnessBad0,Greedy,12,39,300,false,true,false
7,1,567,FitnessBad0,Greedy,13,45,300,false,true,false
7,1,1103,FitnessBad0,Greedy,14,51,300,false,true,false
7,1,2203,FitnessBad0,Greedy,15,56,300,false,true,false
7,1,6428,FitnessBad0,Greedy,16,60,300,false,true,false
8,1,15,FitnessBad0,Greedy,8,19,300,false,true,false
8,1,62,FitnessBad0,Greedy,9,25,300,false,true,false
8,1,227,FitnessBad0,Greedy,11,35,300,false,true,false
8,1,244,FitnessBad0,Greedy,12,39,300,false,true,false
8,1,539,FitnessBad0,Greedy,13,45,300,false,true,false
8,1,1084,FitnessBad0,Greedy,14,51,300,false,true,false
8,1,2622,FitnessBad0,Greedy,15,56,300,false,true,false
8,1,5970,FitnessBad0,Greedy,16,60,300,false,true,false
9,1,10,FitnessBad0,Greedy,8,19,300,false,true,false
9,1,43,FitnessBad0,Greedy,9,25,300,false,true,false
9,1,200,FitnessBad0,Greedy,11,35,300,false,true,false
9,1,239,FitnessBad0,Greedy,12,39,300,false,true,false
9,1,738,FitnessBad0,Greedy,13,45,300,false,true,false
9,0,843,FitnessBad0,Greedy,14,51,300,false,true,false
9,1,2527,FitnessBad0,Greedy,15,56,300,false,true,false
9,1,6191,FitnessBad0,Greedy,16,60,300,false,true,false
10,1,6,FitnessBad0,Greedy,8,19,300,false,true,false
10,1,38,FitnessBad0,Greedy,9,25,300,false,true,false
10,1,199,FitnessBad0,Greedy,11,35,300,false,true,false
10,1,232,FitnessBad0,Greedy,12,39,300,false,true,false
10,1,866,FitnessBad0,Greedy,13,45,300,false,true,false
10,1,852,FitnessBad0,Greedy,14,51,300,false,true,false
10,1,2461,FitnessBad0,Greedy,15,56,300,false,true,false
10,1,6138,FitnessBad0,Greedy,16,60,300,false,true,false
11,1,8,FitnessBad0,Greedy,8,19,300,false,true,false
11,1,47,FitnessBad0,Greedy,9,25,300,false,true,false
11,1,196,FitnessBad0,Greedy,11,35,300,false,true,false
11,1,239,FitnessBad0,Greedy,12,39,300,false,true,false
11,1,788,FitnessBad0,Greedy,13,45,300,false,true,false
11,1,859,FitnessBad0,Greedy,14,51,300,false,true,false
11,1,2514,FitnessBad0,Greedy,15,56,300,false,true,false
11,1,6072,FitnessBad0,Greedy,16,60,300,false,true,false
12,1,7,FitnessBad0,Greedy,8,19,300,false,true,false
12,1,47,FitnessBad0,Greedy,9,25,300,false,true,false
12,1,208,FitnessBad0,Greedy,11,35,300,false,true,false
12,1,255,FitnessBad0,Greedy,12,39,300,false,true,false
12,1,762,FitnessBad0,Greedy,13,45,300,false,true,false
12,1,799,FitnessBad0,Greedy,14,51,300,false,true,false
12,0,2237,FitnessBad0,Greedy,15,56,300,false,true,false
12,1,6375,FitnessBad0,Greedy,16,60,300,false,true,false
13,1,8,FitnessBad0,Greedy,8,19,300,false,true,false
13,1,49,FitnessBad0,Greedy,9,25,300,false,true,false
13,1,213,FitnessBad0,Greedy,11,35,300,false,true,false
13,1,220,FitnessBad0,Greedy,12,39,300,false,true,false
13,1,607,FitnessBad0,Greedy,13,45,300,false,true,false
13,0,1138,FitnessBad0,Greedy,14,51,300,false,true,false
13,1,2358,FitnessBad0,Greedy,15,56,300,false,true,false
13,1,6250,FitnessBad0,Greedy,16,60,300,false,true,false
14,1,13,FitnessBad0,Greedy,8,19,300,false,true,false
14,1,47,FitnessBad0,Greedy,9,25,300,false,true,false
14,1,207,FitnessBad0,Greedy,11,35,300,false,true,false
14,1,261,FitnessBad0,Greedy,12,39,300,false,true,false
14,1,845,FitnessBad0,Greedy,13,45,300,false,true,false
14,1,831,FitnessBad0,Greedy,14,51,300,false,true,false
14,1,2485,FitnessBad0,Greedy,15,56,300,false,true,false
14,1,6166,FitnessBad0,Greedy,16,60,300,false,true,false
15,1,14,FitnessBad0,Greedy,8,19,300,false,true,false
15,1,44,FitnessBad0,Greedy,9,25,300,false,true,false
15,1,229,FitnessBad0,Greedy,11,35,300,false,true,false
15,1,226,FitnessBad0,Greedy,12,39,300,false,true,false
15,1,821,FitnessBad0,Greedy,13,45,300,false,true,false
15,0,762,FitnessBad0,Greedy,14,51,300,false,true,false
15,0,2821,FitnessBad0,Greedy,15,56,300,false,true,false
15,1,5705,FitnessBad0,Greedy,16,60,300,false,true,false
16,1,9,FitnessBad0,Greedy,8,19,300,false,true,false
16,1,49,FitnessBad0,Greedy,9,25,300,false,true,false
16,1,209,FitnessBad0,Greedy,11,35,300,false,true,false
16,1,245,FitnessBad0,Greedy,12,39,300,false,true,false
16,1,818,FitnessBad0,Greedy,13,45,300,false,true,false
16,0,797,FitnessBad0,Greedy,14,51,300,false,true,false
16,1,2672,FitnessBad0,Greedy,15,56,300,false,true,false
16,1,6038,FitnessBad0,Greedy,16,60,300,false,true,false
17,1,7,FitnessBad0,Greedy,8,19,300,false,true,false
17,1,39,FitnessBad0,Greedy,9,25,300,false,true,false
17,1,193,FitnessBad0,Greedy,11,35,300,false,true,false
17,1,230,FitnessBad0,Greedy,12,39,300,false,true,false
17,1,826,FitnessBad0,Greedy,13,45,300,false,true,false
17,0,797,FitnessBad0,Greedy,14,51,300,false,true,false
17,1,2833,FitnessBad0,Greedy,15,56,300,false,true,false
17,1,5853,FitnessBad0,Greedy,16,60,300,false,true,false
18,1,8,FitnessBad0,Greedy,8,19,300,false,true,false
18,1,42,FitnessBad0,Greedy,9,25,300,false,true,false
18,1,195,FitnessBad0,Greedy,11,35,300,false,true,false
18,1,213,FitnessBad0,Greedy,12,39,300,false,true,false
18,1,896,FitnessBad0,Greedy,13,45,300,false,true,false
18,0,845,FitnessBad0,Greedy,14,51,300,false,true,false
18,1,2436,FitnessBad0,Greedy,15,56,300,false,true,false
18,1,6057,FitnessBad0,Greedy,16,60,300,false,true,false
19,1,7,FitnessBad0,Greedy,8,19,300,false,true,false
19,1,45,FitnessBad0,Greedy,9,25,300,false,true,false
19,1,204,FitnessBad0,Greedy,11,35,300,false,true,false
19,1,233,FitnessBad0,Greedy,12,39,300,false,true,false
19,1,777,FitnessBad0,Greedy,13,45,300,false,true,false
19,1,789,FitnessBad0,Greedy,14,51,300,false,true,false
19,1,2556,FitnessBad0,Greedy,15,56,300,false,true,false
19,1,6085,FitnessBad0,Greedy,16,60,300,false,true,false
20,1,8,FitnessBad0,Greedy,8,19,300,false,true,false
20,1,45,FitnessBad0,Greedy,9,25,300,false,true,false
20,1,205,FitnessBad0,Greedy,11,35,300,false,true,false
20,1,253,FitnessBad0,Greedy,12,39,300,false,true,false
20,1,550,FitnessBad0,Greedy,13,45,300,false,true,false
20,1,1117,FitnessBad0,Greedy,14,51,300,false,true,false
20,1,2327,FitnessBad0,Greedy,15,56,300,false,true,false
20,1,6040,FitnessBad0,Greedy,16,60,300,false,true,false
21,1,7,FitnessBad0,Greedy,8,19,300,false,true,false
21,1,48,FitnessBad0,Greedy,9,25,300,false,true,false
21,1,216,FitnessBad0,Greedy,11,35,300,false,true,false
21,1,246,FitnessBad0,Greedy,12,39,300,false,true,false
21,1,564,FitnessBad0,Greedy,13,45,300,false,true,false
21,1,1211,FitnessBad0,Greedy,14,51,300,false,true,false
21,0,2478,FitnessBad0,Greedy,15,56,300,false,true,false
21,1,5778,FitnessBad0,Greedy,16,60,300,false,true,false
22,1,7,FitnessBad0,Greedy,8,19,300,false,true,false
22,1,46,FitnessBad0,Greedy,9,25,300,false,true,false
22,1,182,FitnessBad0,Greedy,11,35,300,false,true,false
22,1,250,FitnessBad0,Greedy,12,39,300,false,true,false
22,1,563,FitnessBad0,Greedy,13,45,300,false,true,false
22,1,1124,FitnessBad0,Greedy,14,51,300,false,true,false
22,1,2423,FitnessBad0,Greedy,15,56,300,false,true,false
22,1,6216,FitnessBad0,Greedy,16,60,300,false,true,false
23,1,14,FitnessBad0,Greedy,8,19,300,false,true,false
23,1,44,FitnessBad0,Greedy,9,25,300,false,true,false
23,1,219,FitnessBad0,Greedy,11,35,300,false,true,false
23,1,246,FitnessBad0,Greedy,12,39,300,false,true,false
23,1,547,FitnessBad0,Greedy,13,45,300,false,true,false
23,1,1177,FitnessBad0,Greedy,14,51,300,false,true,false
23,1,2319,FitnessBad0,Greedy,15,56,300,false,true,false
23,0,5962,FitnessBad0,Greedy,16,60,300,false,true,false
24,1,8,FitnessBad0,Greedy,8,19,300,false,true,false
24,1,42,FitnessBad0,Greedy,9,25,300,false,true,false
24,1,199,FitnessBad0,Greedy,11,35,300,false,true,false
24,1,260,FitnessBad0,Greedy,12,39,300,false,true,false
24,1,539,FitnessBad0,Greedy,13,45,300,false,true,false
24,1,1115,FitnessBad0,Greedy,14,51,300,false,true,false
24,1,2255,FitnessBad0,Greedy,15,56,300,false,true,false
24,1,6234,FitnessBad0,Greedy,16,60,300,false,true,false
25,1,9,FitnessBad0,Greedy,8,19,300,false,true,false
25,1,47,FitnessBad0,Greedy,9,25,300,false,true,false
25,1,211,FitnessBad0,Greedy,11,35,300,false,true,false
25,1,268,FitnessBad0,Greedy,12,39,300,false,true,false
25,1,559,FitnessBad0,Greedy,13,45,300,false,true,false
25,1,1163,FitnessBad0,Greedy,14,51,300,false,true,false
25,1,2131,FitnessBad0,Greedy,15,56,300,false,true,false
25,1,6165,FitnessBad0,Greedy,16,60,300,false,true,false
26,1,10,FitnessBad0,Greedy,8,19,300,false,true,false
26,1,42,FitnessBad0,Greedy,9,25,300,false,true,false
26,1,192,FitnessBad0,Greedy,11,35,300,false,true,false
26,1,238,FitnessBad0,Greedy,12,39,300,false,true,false
26,1,512,FitnessBad0,Greedy,13,45,300,false,true,false
26,1,1180,FitnessBad0,Greedy,14,51,300,false,true,false
26,1,2176,FitnessBad0,Greedy,15,56,300,false,true,false
26,1,6328,FitnessBad0,Greedy,16,60,300,false,true,false
27,1,12,FitnessBad0,Greedy,8,19,300,false,true,false
27,1,39,FitnessBad0,Greedy,9,25,300,false,true,false
27,1,204,FitnessBad0,Greedy,11,35,300,false,true,false
27,1,233,FitnessBad0,Greedy,12,39,300,false,true,false
27,1,568,FitnessBad0,Greedy,13,45,300,false,true,false
27,1,1182,FitnessBad0,Greedy,14,51,300,false,true,false
27,1,2119,FitnessBad0,Greedy,15,56,300,false,true,false
27,1,6338,FitnessBad0,Greedy,16,60,300,false,true,false
28,1,7,FitnessBad0,Greedy,8,19,300,false,true,false
28,1,40,FitnessBad0,Greedy,9,25,300,false,true,false
28,1,203,FitnessBad0,Greedy,11,35,300,false,true,false
28,1,246,FitnessBad0,Greedy,12,39,300,false,true,false
28,1,541,FitnessBad0,Greedy,13,45,300,false,true,false
28,0,1112,FitnessBad0,Greedy,14,51,300,false,true,false
28,1,2167,FitnessBad0,Greedy,15,56,300,false,true,false
28,1,6804,FitnessBad0,Greedy,16,60,300,false,true,false
29,1,9,FitnessBad0,Greedy,8,19,300,false,true,false
29,1,42,FitnessBad0,Greedy,9,25,300,false,true,false
29,1,222,FitnessBad0,Greedy,11,35,300,false,true,false
29,1,466,FitnessBad0,Greedy,12,39,300,false,true,false
29,1,491,FitnessBad0,Greedy,13,45,300,false,true,false
29,1,871,FitnessBad0,Greedy,14,51,300,false,true,false
29,1,2140,FitnessBad0,Greedy,15,56,300,false,true,false
29,1,6563,FitnessBad0,Greedy,16,60,300,false,true,false
30,1,11,FitnessBad0,Greedy,8,19,300,false,true,false
30,1,51,FitnessBad0,Greedy,9,25,300,false,true,false
30,1,193,FitnessBad0,Greedy,11,35,300,false,true,false
30,1,234,FitnessBad0,Greedy,12,39,300,false,true,false
30,1,591,FitnessBad0,Greedy,13,45,300,false,true,false
30,1,1131,FitnessBad0,Greedy,14,51,300,false,true,false
30,1,2539,FitnessBad0,Greedy,15,56,300,false,true,false
30,0,6033,FitnessBad0,Greedy,16,60,300,false,true,false
1,1,20,FitnessBad0,Greedy,8,19,200,false,true,false
1,1,41,FitnessBad0,Greedy,9,25,200,false,true,false
1,1,157,FitnessBad0,Greedy,11,35,200,false,true,false
1,1,188,FitnessBad0,Greedy,12,39,200,false,true,false
1,1,641,FitnessBad0,Greedy,13,45,200,false,true,false
1,0,555,FitnessBad0,Greedy,14,51,200,false,true,false
1,1,1693,FitnessBad0,Greedy,15,56,200,false,true,false
1,1,3112,FitnessBad0,Greedy,16,60,200,false,true,false
2,1,0,FitnessBad0,Greedy,8,19,200,false,true,false
2,1,37,FitnessBad0,Greedy,9,25,200,false,true,false
2,1,154,FitnessBad0,Greedy,11,35,200,false,true,false
2,1,203,FitnessBad0,Greedy,12,39,200,false,true,false
2,0,3707,FitnessBad0,Greedy,13,45,200,false,true,false
2,0,562,FitnessBad0,Greedy,14,51,200,false,true,false
2,1,1363,FitnessBad0,Greedy,15,56,200,false,true,false
2,1,2594,FitnessBad0,Greedy,16,60,200,false,true,false
3,1,13,FitnessBad0,Greedy,8,19,200,false,true,false
3,1,47,FitnessBad0,Greedy,9,25,200,false,true,false
3,1,446,FitnessBad0,Greedy,11,35,200,false,true,false
3,1,195,FitnessBad0,Greedy,12,39,200,false,true,false
3,1,424,FitnessBad0,Greedy,13,45,200,false,true,false
3,0,1101,FitnessBad0,Greedy,14,51,200,false,true,false
3,1,1584,FitnessBad0,Greedy,15,56,200,false,true,false
3,1,4629,FitnessBad0,Greedy,16,60,200,false,true,false
4,1,11,FitnessBad0,Greedy,8,19,200,false,true,false
4,1,36,FitnessBad0,Greedy,9,25,200,false,true,false
4,1,151,FitnessBad0,Greedy,11,35,200,false,true,false
4,1,193,FitnessBad0,Greedy,12,39,200,false,true,false
4,1,745,FitnessBad0,Greedy,13,45,200,false,true,false
4,1,1235,FitnessBad0,Greedy,14,51,200,false,true,false
4,1,1522,FitnessBad0,Greedy,15,56,200,false,true,false
4,1,2988,FitnessBad0,Greedy,16,60,200,false,true,false
5,1,8,FitnessBad0,Greedy,8,19,200,false,true,false
5,1,37,FitnessBad0,Greedy,9,25,200,false,true,false
5,1,162,FitnessBad0,Greedy,11,35,200,false,true,false
5,1,198,FitnessBad0,Greedy,12,39,200,false,true,false
5,1,645,FitnessBad0,Greedy,13,45,200,false,true,false
5,0,2590,FitnessBad0,Greedy,14,51,200,false,true,false
5,1,1620,FitnessBad0,Greedy,15,56,200,false,true,false
5,1,2895,FitnessBad0,Greedy,16,60,200,false,true,false
6,1,8,FitnessBad0,Greedy,8,19,200,false,true,false
6,1,33,FitnessBad0,Greedy,9,25,200,false,true,false
6,1,168,FitnessBad0,Greedy,11,35,200,false,true,false
6,1,194,FitnessBad0,Greedy,12,39,200,false,true,false
6,1,784,FitnessBad0,Greedy,13,45,200,false,true,false
6,0,1409,FitnessBad0,Greedy,14,51,200,false,true,false
6,1,1398,FitnessBad0,Greedy,15,56,200,false,true,false
6,1,3981,FitnessBad0,Greedy,16,60,200,false,true,false
7,1,10,FitnessBad0,Greedy,8,19,200,false,true,false
7,1,30,FitnessBad0,Greedy,9,25,200,false,true,false
7,1,157,FitnessBad0,Greedy,11,35,200,false,true,false
7,1,201,FitnessBad0,Greedy,12,39,200,false,true,false
7,0,791,FitnessBad0,Greedy,13,45,200,false,true,false
7,1,1415,FitnessBad0,Greedy,14,51,200,false,true,false
7,1,1468,FitnessBad0,Greedy,15,56,200,false,true,false
7,1,3201,FitnessBad0,Greedy,16,60,200,false,true,false
8,1,7,FitnessBad0,Greedy,8,19,200,false,true,false
8,1,35,FitnessBad0,Greedy,9,25,200,false,true,false
8,1,150,FitnessBad0,Greedy,11,35,200,false,true,false
8,1,197,FitnessBad0,Greedy,12,39,200,false,true,false
8,1,731,FitnessBad0,Greedy,13,45,200,false,true,false
8,1,2355,FitnessBad0,Greedy,14,51,200,false,true,false
8,1,1509,FitnessBad0,Greedy,15,56,200,false,true,false
8,0,3084,FitnessBad0,Greedy,16,60,200,false,true,false
9,1,9,FitnessBad0,Greedy,8,19,200,false,true,false
9,1,34,FitnessBad0,Greedy,9,25,200,false,true,false
9,1,165,FitnessBad0,Greedy,11,35,200,false,true,false
9,1,185,FitnessBad0,Greedy,12,39,200,false,true,false
9,1,427,FitnessBad0,Greedy,13,45,200,false,true,false
9,1,1694,FitnessBad0,Greedy,14,51,200,false,true,false
9,1,1463,FitnessBad0,Greedy,15,56,200,false,true,false
9,1,3708,FitnessBad0,Greedy,16,60,200,false,true,false
10,1,8,FitnessBad0,Greedy,8,19,200,false,true,false
10,1,32,FitnessBad0,Greedy,9,25,200,false,true,false
10,1,156,FitnessBad0,Greedy,11,35,200,false,true,false
10,1,185,FitnessBad0,Greedy,12,39,200,false,true,false
10,1,702,FitnessBad0,Greedy,13,45,200,false,true,false
10,1,1833,FitnessBad0,Greedy,14,51,200,false,true,false
10,0,1415,FitnessBad0,Greedy,15,56,200,false,true,false
10,1,2946,FitnessBad0,Greedy,16,60,200,false,true,false
11,1,10,FitnessBad0,Greedy,8,19,200,false,true,false
11,1,43,FitnessBad0,Greedy,9,25,200,false,true,false
11,1,158,FitnessBad0,Greedy,11,35,200,false,true,false
11,1,464,FitnessBad0,Greedy,12,39,200,false,true,false
11,0,428,FitnessBad0,Greedy,13,45,200,false,true,false
11,1,2178,FitnessBad0,Greedy,14,51,200,false,true,false
11,1,1518,FitnessBad0,Greedy,15,56,200,false,true,false
11,0,3361,FitnessBad0,Greedy,16,60,200,false,true,false
12,1,11,FitnessBad0,Greedy,8,19,200,false,true,false
12,1,43,FitnessBad0,Greedy,9,25,200,false,true,false
12,1,153,FitnessBad0,Greedy,11,35,200,false,true,false
12,1,212,FitnessBad0,Greedy,12,39,200,false,true,false
12,1,685,FitnessBad0,Greedy,13,45,200,false,true,false
12,1,1477,FitnessBad0,Greedy,14,51,200,false,true,false
12,1,1574,FitnessBad0,Greedy,15,56,200,false,true,false
12,1,3491,FitnessBad0,Greedy,16,60,200,false,true,false
13,1,10,FitnessBad0,Greedy,8,19,200,false,true,false
13,1,33,FitnessBad0,Greedy,9,25,200,false,true,false
13,1,161,FitnessBad0,Greedy,11,35,200,false,true,false
13,1,183,FitnessBad0,Greedy,12,39,200,false,true,false
13,1,731,FitnessBad0,Greedy,13,45,200,false,true,false
13,1,1847,FitnessBad0,Greedy,14,51,200,false,true,false
13,1,1449,FitnessBad0,Greedy,15,56,200,false,true,false
13,1,2950,FitnessBad0,Greedy,16,60,200,false,true,false
14,1,9,FitnessBad0,Greedy,8,19,200,false,true,false
14,1,31,FitnessBad0,Greedy,9,25,200,false,true,false
14,1,151,FitnessBad0,Greedy,11,35,200,false,true,false
14,1,194,FitnessBad0,Greedy,12,39,200,false,true,false
14,1,695,FitnessBad0,Greedy,13,45,200,false,true,false
14,1,2041,FitnessBad0,Greedy,14,51,200,false,true,false
14,1,1466,FitnessBad0,Greedy,15,56,200,false,true,false
14,1,3364,FitnessBad0,Greedy,16,60,200,false,true,false
15,1,7,FitnessBad0,Greedy,8,19,200,false,true,false
15,1,34,FitnessBad0,Greedy,9,25,200,false,true,false
15,1,147,FitnessBad0,Greedy,11,35,200,false,true,false
15,1,205,FitnessBad0,Greedy,12,39,200,false,true,false
15,1,710,FitnessBad0,Greedy,13,45,200,false,true,false
15,0,1441,FitnessBad0,Greedy,14,51,200,false,true,false
15,1,1472,FitnessBad0,Greedy,15,56,200,false,true,false
15,1,3582,FitnessBad0,Greedy,16,60,200,false,true,false
16,1,9,FitnessBad0,Greedy,8,19,200,false,true,false
16,1,32,FitnessBad0,Greedy,9,25,200,false,true,false
16,1,153,FitnessBad0,Greedy,11,35,200,false,true,false
16,1,195,FitnessBad0,Greedy,12,39,200,false,true,false
16,0,714,FitnessBad0,Greedy,13,45,200,false,true,false
16,1,1871,FitnessBad0,Greedy,14,51,200,false,true,false
16,1,1446,FitnessBad0,Greedy,15,56,200,false,true,false
16,1,3030,FitnessBad0,Greedy,16,60,200,false,true,false
17,1,8,FitnessBad0,Greedy,8,19,200,false,true,false
17,1,41,FitnessBad0,Greedy,9,25,200,false,true,false
17,1,187,FitnessBad0,Greedy,11,35,200,false,true,false
17,1,521,FitnessBad0,Greedy,12,39,200,false,true,false
17,1,380,FitnessBad0,Greedy,13,45,200,false,true,false
17,0,2116,FitnessBad0,Greedy,14,51,200,false,true,false
17,1,1489,FitnessBad0,Greedy,15,56,200,false,true,false
17,0,3174,FitnessBad0,Greedy,16,60,200,false,true,false
18,1,12,FitnessBad0,Greedy,8,19,200,false,true,false
18,1,38,FitnessBad0,Greedy,9,25,200,false,true,false
18,1,162,FitnessBad0,Greedy,11,35,200,false,true,false
18,1,270,FitnessBad0,Greedy,12,39,200,false,true,false
18,1,762,FitnessBad0,Greedy,13,45,200,false,true,false
18,1,1614,FitnessBad0,Greedy,14,51,200,false,true,false
18,1,1448,FitnessBad0,Greedy,15,56,200,false,true,false
18,0,3399,FitnessBad0,Greedy,16,60,200,false,true,false
19,1,12,FitnessBad0,Greedy,8,19,200,false,true,false
19,1,40,FitnessBad0,Greedy,9,25,200,false,true,false
19,1,172,FitnessBad0,Greedy,11,35,200,false,true,false
19,1,591,FitnessBad0,Greedy,12,39,200,false,true,false
19,1,701,FitnessBad0,Greedy,13,45,200,false,true,false
19,1,1551,FitnessBad0,Greedy,14,51,200,false,true,false
19,1,1466,FitnessBad0,Greedy,15,56,200,false,true,false
19,1,3339,FitnessBad0,Greedy,16,60,200,false,true,false
20,1,7,FitnessBad0,Greedy,8,19,200,false,true,false
20,1,32,FitnessBad0,Greedy,9,25,200,false,true,false
20,1,142,FitnessBad0,Greedy,11,35,200,false,true,false
20,1,202,FitnessBad0,Greedy,12,39,200,false,true,false
20,1,674,FitnessBad0,Greedy,13,45,200,false,true,false
20,1,1826,FitnessBad0,Greedy,14,51,200,false,true,false
20,1,1499,FitnessBad0,Greedy,15,56,200,false,true,false
20,1,3353,FitnessBad0,Greedy,16,60,200,false,true,false
21,1,11,FitnessBad0,Greedy,8,19,200,false,true,false
21,1,38,FitnessBad0,Greedy,9,25,200,false,true,false
21,1,158,FitnessBad0,Greedy,11,35,200,false,true,false
21,1,200,FitnessBad0,Greedy,12,39,200,false,true,false
21,1,820,FitnessBad0,Greedy,13,45,200,false,true,false
21,1,1673,FitnessBad0,Greedy,14,51,200,false,true,false
21,1,1531,FitnessBad0,Greedy,15,56,200,false,true,false
21,1,3256,FitnessBad0,Greedy,16,60,200,false,true,false
22,1,11,FitnessBad0,Greedy,8,19,200,false,true,false
22,1,41,FitnessBad0,Greedy,9,25,200,false,true,false
22,1,178,FitnessBad0,Greedy,11,35,200,false,true,false
22,1,431,FitnessBad0,Greedy,12,39,200,false,true,false
22,1,406,FitnessBad0,Greedy,13,45,200,false,true,false
22,0,1897,FitnessBad0,Greedy,14,51,200,false,true,false
22,0,1407,FitnessBad0,Greedy,15,56,200,false,true,false
22,1,3591,FitnessBad0,Greedy,16,60,200,false,true,false
23,1,6,FitnessBad0,Greedy,8,19,200,false,true,false
23,1,31,FitnessBad0,Greedy,9,25,200,false,true,false
23,1,154,FitnessBad0,Greedy,11,35,200,false,true,false
23,1,180,FitnessBad0,Greedy,12,39,200,false,true,false
23,1,722,FitnessBad0,Greedy,13,45,200,false,true,false
23,1,1641,FitnessBad0,Greedy,14,51,200,false,true,false
23,1,1478,FitnessBad0,Greedy,15,56,200,false,true,false
23,1,3194,FitnessBad0,Greedy,16,60,200,false,true,false
24,1,9,FitnessBad0,Greedy,8,19,200,false,true,false
24,1,43,FitnessBad0,Greedy,9,25,200,false,true,false
24,1,162,FitnessBad0,Greedy,11,35,200,false,true,false
24,1,471,FitnessBad0,Greedy,12,39,200,false,true,false
24,1,371,FitnessBad0,Greedy,13,45,200,false,true,false
24,1,2106,FitnessBad0,Greedy,14,51,200,false,true,false
24,1,1616,FitnessBad0,Greedy,15,56,200,false,true,false
24,0,3458,FitnessBad0,Greedy,16,60,200,false,true,false
25,1,7,FitnessBad0,Greedy,8,19,200,false,true,false
25,1,35,FitnessBad0,Greedy,9,25,200,false,true,false
25,1,148,FitnessBad0,Greedy,11,35,200,false,true,false
25,1,196,FitnessBad0,Greedy,12,39,200,false,true,false
25,1,1381,FitnessBad0,Greedy,13,45,200,false,true,false
25,1,723,FitnessBad0,Greedy,14,51,200,false,true,false
25,1,1471,FitnessBad0,Greedy,15,56,200,false,true,false
25,0,3872,FitnessBad0,Greedy,16,60,200,false,true,false
26,1,10,FitnessBad0,Greedy,8,19,200,false,true,false
26,1,34,FitnessBad0,Greedy,9,25,200,false,true,false
