1,FitnessArticleFormula,Greedy,17,69,600,361,35,11962,197417,228,464,188834,0,0,0,0,2927,69209,600,FALSE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,70,599,391,0,11802,53388,61,268,51949,0,0,0,0,2879,70267,600,FALSE,TRUE,FALSE
1,FitnessArticleFormula,Greedy,17,71,557,93,14,11955,71247,100,395,69610,0,0,0,0,2773,70400,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,41,11,168,152,12132,479,91,0,388,0,0,0,0,8,58,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,42,192,1135,872,12099,63001,690,36,61663,0,0,0,0,77,660,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,43,600,26749,9071,5133,20141534,7857,1981,19632029,0,0,0,0,1192,11871,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,44,600,71626,43690,10538,194651598,10167,8816,184225587,0,0,0,0,3244,38184,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,45,600,78071,32476,9182,176483466,4410,3804,164286151,0,0,0,0,2813,39302,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,46,600,67462,24431,10259,135538201,3856,2594,127644736,0,0,0,0,2771,40356,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,47,600,48039,15402,11308,30439026,5358,3682,30056072,0,0,0,0,2921,41760,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,48,600,39818,14752,11104,29012263,3294,5081,28600254,0,0,0,0,3077,43550,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,49,600,38643,13473,11250,26726666,2109,3815,26292114,0,0,0,0,3108,44483,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,50,600,35280,13763,11755,27556294,1446,3917,27077416,0,0,0,0,3067,45518,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,51,600,43331,12133,11435,71438451,1263,4082,64953540,0,0,0,0,3102,46665,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,52,600,28924,9102,11135,17612510,910,7662,17734763,0,0,0,0,3385,48770,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,53,600,21649,8305,11129,16420981,1193,5860,16469008,0,0,0,0,3430,50019,600,FALSE,TRUE,FALSE
2,FitnessArticleFormula,Greedy,17,54,600,18677,8961,11550,17737064,1131,4863,17808245,0,0,0,0,3182,51229,600,FALSE,TRUE,FALSE
